"","network_code","network_name","park_code","park_name","site_name","station_code","station_name","event_date_UTC","reader_name","marker_horizon_name","core_measurement_number","core_measurement_depth_mm","core_type","core_condition","core_event_notes","core_notes","established_date","retired_date","validation_status","validation_date","validation_name","dpl"
"501","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-2","M11-2",2009-06-22,"Lynch, James - NCBN","B",2,0,"Plug","Excellent","New layer established on this date",NA,2009-06-22,NA,"ManuallyValidated",2023-02-02 12:00:00,"Skidds, Dennis","Accepted"
"502","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-2","M11-2",2009-06-22,"Lynch, James - NCBN","B",3,0,"Plug","Excellent","New layer established on this date",NA,2009-06-22,NA,"ManuallyValidated",2023-02-02 12:00:00,"Skidds, Dennis","Accepted"
"503","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-2","M11-2",2009-06-22,"Lynch, James - NCBN","C",1,0,"Plug","Excellent","New layer established on this date",NA,2009-06-22,NA,"ManuallyValidated",2023-02-02 12:00:00,"Skidds, Dennis","Accepted"
"504","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-2","M11-2",2009-06-22,"Lynch, James - NCBN","C",2,0,"Plug","Excellent","New layer established on this date",NA,2009-06-22,NA,"ManuallyValidated",2023-02-02 12:00:00,"Skidds, Dennis","Accepted"
"505","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-2","M11-2",2009-06-22,"Lynch, James - NCBN","C",3,0,"Plug","Excellent","New layer established on this date",NA,2009-06-22,NA,"ManuallyValidated",2023-02-02 12:00:00,"Skidds, Dennis","Accepted"
"506","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-3","M11-3",2009-06-22,"Lynch, James - NCBN","A",1,0,"Plug","Excellent","Feldspar layer established",NA,2009-06-22,NA,"ManuallyValidated",2023-02-02 12:00:00,"Skidds, Dennis","Accepted"
"507","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-3","M11-3",2009-06-22,"Lynch, James - NCBN","A",2,0,"Plug","Excellent","Feldspar layer established",NA,2009-06-22,NA,"ManuallyValidated",2023-02-02 12:00:00,"Skidds, Dennis","Accepted"
"508","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-3","M11-3",2009-06-22,"Lynch, James - NCBN","A",3,0,"Plug","Excellent","Feldspar layer established",NA,2009-06-22,NA,"ManuallyValidated",2023-02-02 12:00:00,"Skidds, Dennis","Accepted"
"509","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-3","M11-3",2009-06-22,"Lynch, James - NCBN","B",1,0,"Plug","Excellent","Feldspar layer established",NA,2009-06-22,NA,"ManuallyValidated",2023-02-02 12:00:00,"Skidds, Dennis","Accepted"
"510","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-3","M11-3",2009-06-22,"Lynch, James - NCBN","B",2,0,"Plug","Excellent","Feldspar layer established",NA,2009-06-22,NA,"ManuallyValidated",2023-02-02 12:00:00,"Skidds, Dennis","Accepted"
"511","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-3","M11-3",2009-06-22,"Lynch, James - NCBN","B",3,0,"Plug","Excellent","Feldspar layer established",NA,2009-06-22,NA,"ManuallyValidated",2023-02-02 12:00:00,"Skidds, Dennis","Accepted"
"512","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-3","M11-3",2009-06-22,"Lynch, James - NCBN","C",1,0,"Plug","Excellent","Feldspar layer established",NA,2009-06-22,NA,"ManuallyValidated",2023-02-02 12:00:00,"Skidds, Dennis","Accepted"
"513","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-3","M11-3",2009-06-22,"Lynch, James - NCBN","C",2,0,"Plug","Excellent","Feldspar layer established",NA,2009-06-22,NA,"ManuallyValidated",2023-02-02 12:00:00,"Skidds, Dennis","Accepted"
"514","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-3","M11-3",2009-06-22,"Lynch, James - NCBN","C",3,0,"Plug","Excellent","Feldspar layer established",NA,2009-06-22,NA,"ManuallyValidated",2023-02-02 12:00:00,"Skidds, Dennis","Accepted"
"515","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-4","M11-4",2009-06-22,"Lynch, James - NCBN","A",1,0,"Plug","Excellent",NA,NA,2009-06-22,NA,"ManuallyValidated",2023-02-02 12:00:00,"Skidds, Dennis","Accepted"
"516","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-4","M11-4",2009-06-22,"Lynch, James - NCBN","A",2,0,"Plug","Excellent",NA,NA,2009-06-22,NA,"ManuallyValidated",2023-02-02 12:00:00,"Skidds, Dennis","Accepted"
"517","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-4","M11-4",2009-06-22,"Lynch, James - NCBN","A",3,0,"Plug","Excellent",NA,NA,2009-06-22,NA,"ManuallyValidated",2023-02-02 12:00:00,"Skidds, Dennis","Accepted"
"518","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-4","M11-4",2009-06-22,"Lynch, James - NCBN","B",1,0,"Plug","Excellent",NA,NA,2009-06-22,NA,"ManuallyValidated",2023-02-02 12:00:00,"Skidds, Dennis","Accepted"
"519","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-4","M11-4",2009-06-22,"Lynch, James - NCBN","B",2,0,"Plug","Excellent",NA,NA,2009-06-22,NA,"ManuallyValidated",2023-02-02 12:00:00,"Skidds, Dennis","Accepted"
"520","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-4","M11-4",2009-06-22,"Lynch, James - NCBN","B",3,0,"Plug","Excellent",NA,NA,2009-06-22,NA,"ManuallyValidated",2023-02-02 12:00:00,"Skidds, Dennis","Accepted"
"521","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-4","M11-4",2009-06-22,"Lynch, James - NCBN","C",1,0,"Plug","Excellent",NA,NA,2009-06-22,NA,"ManuallyValidated",2023-02-02 12:00:00,"Skidds, Dennis","Accepted"
"522","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-4","M11-4",2009-06-22,"Lynch, James - NCBN","C",2,0,"Plug","Excellent",NA,NA,2009-06-22,NA,"ManuallyValidated",2023-02-02 12:00:00,"Skidds, Dennis","Accepted"
"523","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-4","M11-4",2009-06-22,"Lynch, James - NCBN","C",3,0,"Plug","Excellent",NA,NA,2009-06-22,NA,"ManuallyValidated",2023-02-02 12:00:00,"Skidds, Dennis","Accepted"
"524","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-1","M11-1",2021-12-15,"Lynch, James - NCBN","A",1,42,"Cryogenic","Unknown",NA,NA,2009-06-22,NA,"ManuallyValidated",2022-03-30 12:00:00,"Lynch, James","Accepted"
"525","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-1","M11-1",2021-12-15,"Lynch, James - NCBN","A",2,37,"Cryogenic","Unknown",NA,NA,2009-06-22,NA,"ManuallyValidated",2022-03-30 12:00:00,"Lynch, James","Accepted"
"526","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-1","M11-1",2021-12-15,"Lynch, James - NCBN","A",3,35,"Cryogenic","Unknown",NA,NA,2009-06-22,NA,"ManuallyValidated",2022-03-30 12:00:00,"Lynch, James","Accepted"
"527","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-1","M11-1",2021-12-15,"Lynch, James - NCBN","A",4,39,"Cryogenic","Unknown",NA,NA,2009-06-22,NA,"ManuallyValidated",2022-03-30 12:00:00,"Lynch, James","Accepted"
"528","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-1","M11-1",2021-12-15,"Lynch, James - NCBN","B",1,38,"Cryogenic","Unknown",NA,NA,2009-06-22,NA,"ManuallyValidated",2022-03-30 12:00:00,"Lynch, James","Accepted"
"529","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-1","M11-1",2021-12-15,"Lynch, James - NCBN","B",2,36,"Cryogenic","Unknown",NA,NA,2009-06-22,NA,"ManuallyValidated",2022-03-30 12:00:00,"Lynch, James","Accepted"
"530","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-1","M11-1",2021-12-15,"Lynch, James - NCBN","B",3,39,"Cryogenic","Unknown",NA,NA,2009-06-22,NA,"ManuallyValidated",2022-03-30 12:00:00,"Lynch, James","Accepted"
"531","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-1","M11-1",2021-12-15,"Lynch, James - NCBN","B",4,36,"Cryogenic","Unknown",NA,NA,2009-06-22,NA,"ManuallyValidated",2022-03-30 12:00:00,"Lynch, James","Accepted"
"532","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-1","M11-1",2021-12-15,"Lynch, James - NCBN","C",1,20,"Cryogenic","Unknown",NA,NA,2009-06-22,NA,"ManuallyValidated",2022-03-30 12:00:00,"Lynch, James","Accepted"
"533","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-1","M11-1",2021-12-15,"Lynch, James - NCBN","C",2,19,"Cryogenic","Unknown",NA,NA,2009-06-22,NA,"ManuallyValidated",2022-03-30 12:00:00,"Lynch, James","Accepted"
"534","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-1","M11-1",2021-12-15,"Lynch, James - NCBN","C",3,20,"Cryogenic","Unknown",NA,NA,2009-06-22,NA,"ManuallyValidated",2022-03-30 12:00:00,"Lynch, James","Accepted"
"535","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-2","M11-2",2021-12-15,"Lynch, James - NCBN","A",1,53,"Cryogenic","Unknown",NA,NA,2009-06-22,NA,"ManuallyValidated",2022-03-30 12:00:00,"Lynch, James","Accepted"
"536","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-2","M11-2",2021-12-15,"Lynch, James - NCBN","A",2,50,"Cryogenic","Unknown",NA,NA,2009-06-22,NA,"ManuallyValidated",2022-03-30 12:00:00,"Lynch, James","Accepted"
"537","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-2","M11-2",2021-12-15,"Lynch, James - NCBN","A",3,51,"Cryogenic","Unknown",NA,NA,2009-06-22,NA,"ManuallyValidated",2022-03-30 12:00:00,"Lynch, James","Accepted"
"538","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-2","M11-2",2021-12-15,"Lynch, James - NCBN","A",4,48,"Cryogenic","Unknown",NA,NA,2009-06-22,NA,"ManuallyValidated",2022-03-30 12:00:00,"Lynch, James","Accepted"
"539","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-2","M11-2",2021-12-15,"Lynch, James - NCBN","B",1,49,"Cryogenic","Unknown",NA,NA,2009-06-22,NA,"ManuallyValidated",2022-03-30 12:00:00,"Lynch, James","Accepted"
"540","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-2","M11-2",2021-12-15,"Lynch, James - NCBN","B",2,51,"Cryogenic","Unknown",NA,NA,2009-06-22,NA,"ManuallyValidated",2022-03-30 12:00:00,"Lynch, James","Accepted"
"541","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-2","M11-2",2021-12-15,"Lynch, James - NCBN","B",3,53,"Cryogenic","Unknown",NA,NA,2009-06-22,NA,"ManuallyValidated",2022-03-30 12:00:00,"Lynch, James","Accepted"
"542","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-2","M11-2",2021-12-15,"Lynch, James - NCBN","B",4,49,"Cryogenic","Unknown",NA,NA,2009-06-22,NA,"ManuallyValidated",2022-03-30 12:00:00,"Lynch, James","Accepted"
"543","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-2","M11-2",2021-12-15,"Lynch, James - NCBN","C",1,64,"Cryogenic","Poor",NA,NA,2009-06-22,NA,"ManuallyValidated",2022-03-30 12:00:00,"Lynch, James","Accepted"
"544","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-2","M11-2",2021-12-15,"Lynch, James - NCBN","C",2,61,"Cryogenic","Poor",NA,NA,2009-06-22,NA,"ManuallyValidated",2022-03-30 12:00:00,"Lynch, James","Accepted"
"545","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-2","M11-2",2021-12-15,"Lynch, James - NCBN","C",3,55,"Cryogenic","Poor",NA,NA,2009-06-22,NA,"ManuallyValidated",2022-03-30 12:00:00,"Lynch, James","Accepted"
"546","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-3","M11-3",2021-12-15,"Lynch, James - NCBN","A",1,27,"Cryogenic","Poor",NA,NA,2009-06-22,NA,"ManuallyValidated",2022-03-30 12:00:00,"Lynch, James","Accepted"
"547","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-3","M11-3",2021-12-15,"Lynch, James - NCBN","A",2,31,"Cryogenic","Poor",NA,NA,2009-06-22,NA,"ManuallyValidated",2022-03-30 12:00:00,"Lynch, James","Accepted"
"548","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-3","M11-3",2021-12-15,"Lynch, James - NCBN","A",3,25,"Cryogenic","Poor",NA,NA,2009-06-22,NA,"ManuallyValidated",2022-03-30 12:00:00,"Lynch, James","Accepted"
"549","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-3","M11-3",2021-12-15,"Lynch, James - NCBN","C",1,63,"Cryogenic","Poor",NA,NA,2009-06-22,NA,"ManuallyValidated",2022-03-30 12:00:00,"Lynch, James","Accepted"
"550","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-3","M11-3",2021-12-15,"Lynch, James - NCBN","C",2,62,"Cryogenic","Poor",NA,NA,2009-06-22,NA,"ManuallyValidated",2022-03-30 12:00:00,"Lynch, James","Accepted"
"551","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-4","M11-4",2021-12-15,"Lynch, James - NCBN","A",1,44,"Cryogenic","Unknown",NA,"Split layer",2009-06-22,NA,"ManuallyValidated",2022-03-30 12:00:00,"Lynch, James","Accepted"
"552","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-4","M11-4",2021-12-15,"Lynch, James - NCBN","A",2,42,"Cryogenic","Unknown",NA,"Split layer",2009-06-22,NA,"ManuallyValidated",2022-03-30 12:00:00,"Lynch, James","Accepted"
"553","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-4","M11-4",2021-12-15,"Lynch, James - NCBN","A",3,23,"Cryogenic","Unknown",NA,"Split layer",2009-06-22,NA,"ManuallyValidated",2022-03-30 12:00:00,"Lynch, James","Accepted"
"554","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-4","M11-4",2021-12-15,"Lynch, James - NCBN","A",4,29,"Cryogenic","Unknown",NA,"Split layer",2009-06-22,NA,"ManuallyValidated",2022-03-30 12:00:00,"Lynch, James","Accepted"
"555","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-4","M11-4",2021-12-15,"Lynch, James - NCBN","B",1,51,"Cryogenic","Unknown",NA,NA,2009-06-22,NA,"ManuallyValidated",2022-03-30 12:00:00,"Lynch, James","Accepted"
"556","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-4","M11-4",2021-12-15,"Lynch, James - NCBN","B",2,45,"Cryogenic","Unknown",NA,NA,2009-06-22,NA,"ManuallyValidated",2022-03-30 12:00:00,"Lynch, James","Accepted"
"557","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-4","M11-4",2021-12-15,"Lynch, James - NCBN","B",3,46,"Cryogenic","Unknown",NA,NA,2009-06-22,NA,"ManuallyValidated",2022-03-30 12:00:00,"Lynch, James","Accepted"
"558","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-4","M11-4",2021-12-15,"Lynch, James - NCBN","B",4,49,"Cryogenic","Unknown",NA,NA,2009-06-22,NA,"ManuallyValidated",2022-03-30 12:00:00,"Lynch, James","Accepted"
"559","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-4","M11-4",2021-12-15,"Lynch, James - NCBN","C",1,46,"Cryogenic","Unknown",NA,NA,2009-06-22,NA,"ManuallyValidated",2022-03-30 12:00:00,"Lynch, James","Accepted"
"560","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-4","M11-4",2021-12-15,"Lynch, James - NCBN","C",2,44,"Cryogenic","Unknown",NA,NA,2009-06-22,NA,"ManuallyValidated",2022-03-30 12:00:00,"Lynch, James","Accepted"
"561","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-4","M11-4",2021-12-15,"Lynch, James - NCBN","C",3,45,"Cryogenic","Unknown",NA,NA,2009-06-22,NA,"ManuallyValidated",2022-03-30 12:00:00,"Lynch, James","Accepted"
"562","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-1","M11-1",2022-06-07,"Lynch, James - NCBN","A",1,60,"Plug","Unknown",NA,NA,2009-06-22,NA,"ManuallyValidated",2022-07-22 12:00:00,"Baranowski, Robin","Accepted"
"563","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-1","M11-1",2022-06-07,"Lynch, James - NCBN","A",2,63,"Plug","Unknown",NA,NA,2009-06-22,NA,"ManuallyValidated",2022-07-22 12:00:00,"Baranowski, Robin","Accepted"
"564","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-1","M11-1",2022-06-07,"Lynch, James - NCBN","A",3,56,"Plug","Unknown",NA,NA,2009-06-22,NA,"ManuallyValidated",2022-07-22 12:00:00,"Baranowski, Robin","Accepted"
"565","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-1","M11-1",2022-06-07,"Lynch, James - NCBN","B",1,45,"Plug","Unknown",NA,NA,2009-06-22,NA,"ManuallyValidated",2022-07-22 12:00:00,"Baranowski, Robin","Accepted"
"566","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-1","M11-1",2022-06-07,"Lynch, James - NCBN","B",2,43,"Plug","Unknown",NA,NA,2009-06-22,NA,"ManuallyValidated",2022-07-22 12:00:00,"Baranowski, Robin","Accepted"
"567","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-1","M11-1",2022-06-07,"Lynch, James - NCBN","B",3,43,"Plug","Unknown",NA,NA,2009-06-22,NA,"ManuallyValidated",2022-07-22 12:00:00,"Baranowski, Robin","Accepted"
"568","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-1","M11-1",2022-06-07,"Lynch, James - NCBN","C",1,26,"Plug","Unknown",NA,NA,2009-06-22,NA,"ManuallyValidated",2022-07-22 12:00:00,"Baranowski, Robin","Accepted"
"569","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-1","M11-1",2022-06-07,"Lynch, James - NCBN","C",2,40,"Plug","Unknown",NA,NA,2009-06-22,NA,"ManuallyValidated",2022-07-22 12:00:00,"Baranowski, Robin","Accepted"
"570","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-1","M11-1",2022-06-07,"Lynch, James - NCBN","C",3,42,"Plug","Unknown",NA,NA,2009-06-22,NA,"ManuallyValidated",2022-07-22 12:00:00,"Baranowski, Robin","Accepted"
"571","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-1","M11-1",2022-06-07,"Lynch, James - NCBN","C",4,50,"Plug","Unknown",NA,NA,2009-06-22,NA,"ManuallyValidated",2022-07-22 12:00:00,"Baranowski, Robin","Accepted"
"572","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-2","M11-2",2022-06-07,"Lynch, James - NCBN","A",1,65,"Plug","Unknown",NA,NA,2009-06-22,NA,"ManuallyValidated",2022-07-22 12:00:00,"Baranowski, Robin","Accepted"
"573","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-2","M11-2",2022-06-07,"Lynch, James - NCBN","A",2,78,"Plug","Unknown",NA,NA,2009-06-22,NA,"ManuallyValidated",2022-07-22 12:00:00,"Baranowski, Robin","Accepted"
"574","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-2","M11-2",2022-06-07,"Lynch, James - NCBN","A",3,72,"Plug","Unknown",NA,NA,2009-06-22,NA,"ManuallyValidated",2022-07-22 12:00:00,"Baranowski, Robin","Accepted"
"575","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-2","M11-2",2022-06-07,"Lynch, James - NCBN","B",1,75,"Plug","Unknown",NA,NA,2009-06-22,NA,"ManuallyValidated",2022-07-22 12:00:00,"Baranowski, Robin","Accepted"
"576","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-2","M11-2",2022-06-07,"Lynch, James - NCBN","B",2,74,"Plug","Unknown",NA,NA,2009-06-22,NA,"ManuallyValidated",2022-07-22 12:00:00,"Baranowski, Robin","Accepted"
"577","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-2","M11-2",2022-06-07,"Lynch, James - NCBN","B",3,77,"Plug","Unknown",NA,NA,2009-06-22,NA,"ManuallyValidated",2022-07-22 12:00:00,"Baranowski, Robin","Accepted"
"578","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-2","M11-2",2022-06-07,"Lynch, James - NCBN","C",1,53,"Plug","Unknown",NA,NA,2009-06-22,NA,"ManuallyValidated",2022-07-22 12:00:00,"Baranowski, Robin","Accepted"
"579","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-2","M11-2",2022-06-07,"Lynch, James - NCBN","C",2,53,"Plug","Unknown",NA,NA,2009-06-22,NA,"ManuallyValidated",2022-07-22 12:00:00,"Baranowski, Robin","Accepted"
"580","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-2","M11-2",2022-06-07,"Lynch, James - NCBN","C",3,55,"Plug","Unknown",NA,NA,2009-06-22,NA,"ManuallyValidated",2022-07-22 12:00:00,"Baranowski, Robin","Accepted"
"581","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-2","M11-2",2022-06-07,"Lynch, James - NCBN","C",4,57,"Plug","Unknown",NA,NA,2009-06-22,NA,"ManuallyValidated",2022-07-22 12:00:00,"Baranowski, Robin","Accepted"
"582","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-3","M11-3",2022-06-07,"Lynch, James - NCBN","A",1,67,"Plug","Poor",NA,NA,2009-06-22,NA,"ManuallyValidated",2022-07-22 12:00:00,"Baranowski, Robin","Accepted"
"583","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-3","M11-3",2022-06-07,"Lynch, James - NCBN","A",2,65,"Plug","Poor",NA,NA,2009-06-22,NA,"ManuallyValidated",2022-07-22 12:00:00,"Baranowski, Robin","Accepted"
"584","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-3","M11-3",2022-06-07,"Lynch, James - NCBN","C",1,70,"Plug","Unknown",NA,NA,2009-06-22,NA,"ManuallyValidated",2022-07-22 12:00:00,"Baranowski, Robin","Accepted"
"585","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-3","M11-3",2022-06-07,"Lynch, James - NCBN","C",2,80,"Plug","Unknown",NA,NA,2009-06-22,NA,"ManuallyValidated",2022-07-22 12:00:00,"Baranowski, Robin","Accepted"
"586","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-3","M11-3",2022-06-07,"Lynch, James - NCBN","C",3,77,"Plug","Unknown",NA,NA,2009-06-22,NA,"ManuallyValidated",2022-07-22 12:00:00,"Baranowski, Robin","Accepted"
"587","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-4","M11-4",2022-06-07,"Lynch, James - NCBN","A",1,55,"Plug","Poor",NA,NA,2009-06-22,NA,"ManuallyValidated",2022-07-22 12:00:00,"Baranowski, Robin","Accepted"
"588","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-4","M11-4",2022-06-07,"Lynch, James - NCBN","A",2,65,"Plug","Poor",NA,NA,2009-06-22,NA,"ManuallyValidated",2022-07-22 12:00:00,"Baranowski, Robin","Accepted"
"589","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-4","M11-4",2022-06-07,"Lynch, James - NCBN","B",1,50,"Plug","Poor",NA,NA,2009-06-22,NA,"ManuallyValidated",2022-07-22 12:00:00,"Baranowski, Robin","Accepted"
"590","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-4","M11-4",2022-06-07,"Lynch, James - NCBN","B",2,60,"Plug","Poor",NA,NA,2009-06-22,NA,"ManuallyValidated",2022-07-22 12:00:00,"Baranowski, Robin","Accepted"
"591","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-4","M11-4",2022-06-07,"Lynch, James - NCBN","B",3,53,"Plug","Poor",NA,NA,2009-06-22,NA,"ManuallyValidated",2022-07-22 12:00:00,"Baranowski, Robin","Accepted"
"592","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-4","M11-4",2022-06-07,"Lynch, James - NCBN","C",1,40,"Plug","Poor",NA,NA,2009-06-22,NA,"ManuallyValidated",2022-07-22 12:00:00,"Baranowski, Robin","Accepted"
